account,link,token,stem,amount_balance,bdv_balance
0x6661b9b527f4dad25a97ca4fc9b29f90f0760cff,"<a href=""https://etherscan.io/address/0x6661b9b527f4dad25a97ca4fc9b29f90f0760cff"" target=""_blank"" >0x6661b9b527f4dad25a97ca4fc9b29f90f0760cff</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-10556,5522150,5522150
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-7622,2052853,2052853
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17158,1689496453,380008619
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,246673626,55482868
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16386,154522937,34755946
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12578,737065,737065
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16652,65107808,14644320
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16454,1024615246,230460752
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11858,2086171,2086171
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20538,28135750,28135750
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17792,463560030,104265863
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5463,5222189,5222189
0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad,"<a href=""https://etherscan.io/address/0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad"" target=""_blank"" >0x6691fb80b87b89e3ea3e7c9a4b19fdb2d75c6aad</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15542,32885674,32885674
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-43612,350054447,82114269
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-37432,13129647262,3079896293
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16212,8545545,8545545
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,-32432,234102637082680792010,230564942
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-15774,912018314,203031862
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,218414120,48622955
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,-32428,143479024705258879635,141281369
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-12796,504817,504817
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32584,826645066,193910851
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14082,1530461,1530461
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11686,26482605,26482605
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15972,9108600,9108600
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,0,1,0
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-43416,177134161,41551371
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32712,2367250299,555299413
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16206,17249901,17249901
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14958,9755304,9755304
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33000,3984812349,934740175
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32676,2516745923,590367455
0x66b0115e839b954a6f6d8371dee89de90111c232,"<a href=""https://etherscan.io/address/0x66b0115e839b954a6f6d8371dee89de90111c232"" target=""_blank"" >0x66b0115e839b954a6f6d8371dee89de90111c232</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-10578,14272827,14272827
0x66e4c7e22667a6d80f0c726a160e5dee9a37223c,"<a href=""https://etherscan.io/address/0x66e4c7e22667a6d80f0c726a160e5dee9a37223c"" target=""_blank"" >0x66e4c7e22667a6d80f0c726a160e5dee9a37223c</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21835887091,98984334,98984334
0x66e4c7e22667a6d80f0c726a160e5dee9a37223c,"<a href=""https://etherscan.io/address/0x66e4c7e22667a6d80f0c726a160e5dee9a37223c"" target=""_blank"" >0x66e4c7e22667a6d80f0c726a160e5dee9a37223c</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17598000000,101446802,22815920
0x66e4c7e22667a6d80f0c726a160e5dee9a37223c,"<a href=""https://etherscan.io/address/0x66e4c7e22667a6d80f0c726a160e5dee9a37223c"" target=""_blank"" >0x66e4c7e22667a6d80f0c726a160e5dee9a37223c</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-40044000000,4242608096,1477820444
0x66e4c7e22667a6d80f0c726a160e5dee9a37223c,"<a href=""https://etherscan.io/address/0x66e4c7e22667a6d80f0c726a160e5dee9a37223c"" target=""_blank"" >0x66e4c7e22667a6d80f0c726a160e5dee9a37223c</a>",0xbea0e11282e2bb5893bece110cf199501e872bad,-3217,1196354215000406950,122454600
0x66e4c7e22667a6d80f0c726a160e5dee9a37223c,"<a href=""https://etherscan.io/address/0x66e4c7e22667a6d80f0c726a160e5dee9a37223c"" target=""_blank"" >0x66e4c7e22667a6d80f0c726a160e5dee9a37223c</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272000000,1273649000,286450375
0x66e4c7e22667a6d80f0c726a160e5dee9a37223c,"<a href=""https://etherscan.io/address/0x66e4c7e22667a6d80f0c726a160e5dee9a37223c"" target=""_blank"" >0x66e4c7e22667a6d80f0c726a160e5dee9a37223c</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16856000000,195764890,44028555
0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98,"<a href=""https://etherscan.io/address/0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98"" target=""_blank"" >0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,19548,1178077232,1178077232
0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98,"<a href=""https://etherscan.io/address/0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98"" target=""_blank"" >0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-22346,2,1
0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98,"<a href=""https://etherscan.io/address/0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98"" target=""_blank"" >0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-22280000000,127857174000,44848949486
0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98,"<a href=""https://etherscan.io/address/0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98"" target=""_blank"" >0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,1,1
0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98,"<a href=""https://etherscan.io/address/0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98"" target=""_blank"" >0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98</a>",0xbea0e11282e2bb5893bece110cf199501e872bad,26235,10241893905022291751,1148409772
0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98,"<a href=""https://etherscan.io/address/0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98"" target=""_blank"" >0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33296,1,1
0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98,"<a href=""https://etherscan.io/address/0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98"" target=""_blank"" >0x66f6ac1e4c4c8ae7d84231451126f613bfe61d98</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,23450576749,1109387896,1109387896
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,17265,585750424,585750424
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-27294,34676759,7778619
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26470,6250323114,1402059666
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,12807,808815695,808815695
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-25458,126486704,28373238
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-20394,24931026,5592476
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-19284,322706955,72388962
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26408,1604366152,359888126
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-54832,2261614787,748127952
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-22894,5415196914,1214725869
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-24166,1049886656,235508422
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16860,2589413471,580851921
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-22092,1232721,276521
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-25460,120005132,26919305
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-22602,2156416815,483722998
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-26224,6536426011,1466237682
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17986,227351048,50998920
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16378,2874465788,644794272
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16432,5080375770,1139619477
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-24164,670856950,150485255
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-21662,97282009,21822100
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-27292,3708020,831775
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16312,134236351785,30111623229
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-18616,185499886,41610954
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-23104,6376233533,1430303633
0x676e288fb3eb22376727ddca3f01e96d9084d8f6,"<a href=""https://etherscan.io/address/0x676e288fb3eb22376727ddca3f01e96d9084d8f6"" target=""_blank"" >0x676e288fb3eb22376727ddca3f01e96d9084d8f6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,4318206342,968651205
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11884,50496845,50496845
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-13538,1333736,1333736
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14930,9961383,9961383
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21719610674,103880430,103880430
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20529,1536478411,1536478411
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32764,3458394365,1076811332
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15578,11363538,11363538
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-14588,2615060,2615060
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-246,58416493,58416493
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2721,111761997,111761997
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-32602978247,779987097,779987097
0x679b4172e1698579d562d1d8b4774968305b80b2,"<a href=""https://etherscan.io/address/0x679b4172e1698579d562d1d8b4774968305b80b2"" target=""_blank"" >0x679b4172e1698579d562d1d8b4774968305b80b2</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-47552,3886000163,1209951373
